name,description,tags,node_type,location,centroid
Jim Block,,"['amenity:fast_food', 'cuisine:burger']",['POI'],POINT(10.0084662 53.5546953),
Palazzo,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9884581 53.5772999),
toto,,['amenity:restaurant'],['POI'],POINT(9.9884582 53.5772082),
BeerPONG BAR,,['amenity:bar'],['POI'],POINT(9.960888 53.5497482),
Subway,,"['amenity:fast_food', 'cuisine:sandwich']",['POI'],POINT(9.9956384 53.5521601),
Zum Silbersack,,['amenity:pub'],['POI'],POINT(9.9599637 53.5488785),
Chez Nathalie,,['amenity:cafe'],['POI'],POINT(9.9454414 53.581715),
Schramme 10,,['amenity:pub'],['POI'],POINT(9.9888758 53.5906869),
Ristorante da Franco,,['amenity:restaurant'],['POI'],POINT(9.9873511 53.5898565),
Literaturhaus Cafe,,['amenity:cafe'],['POI'],POINT(10.0166099 53.5681246),
Die Brücke,,['amenity:restaurant'],['POI'],POINT(9.9786354 53.5789243),
Die Glocke,,['amenity:pub'],['POI'],POINT(9.9794565 53.5794546),
PATIO,,['amenity:restaurant'],['POI'],POINT(10.0068587 53.58065),
ono,,"['amenity:restaurant', 'cuisine:sushi']",['POI'],POINT(9.9782492 53.5808166),
Isi Grill,,['amenity:fast_food'],['POI'],POINT(10.1473769 53.6784039),
Konditorei Lindtner,,['amenity:cafe'],['POI'],POINT(9.9881888 53.5911235),
Campus am Isemarkt,,['amenity:restaurant'],['POI'],POINT(9.9802155 53.5797242),
Espresso house,,"['amenity:cafe', 'cuisine:coffee_shop']",['POI'],POINT(10.0121139 53.5578806),
An An,,"['amenity:restaurant', 'cuisine:vietnamese']",['POI'],POINT(10.0087479 53.55532),
Pavlos-Eck,,['amenity:pub'],['POI'],POINT(10.040512 53.5962792),
Espresso House,,"['amenity:cafe', 'cuisine:coffee_shop']",['POI'],POINT(9.9901686 53.5564395),
Onkel Otto,,['amenity:pub'],['POI'],POINT(9.9600022 53.5466845),
ahoi,,['amenity:pub'],['POI'],POINT(9.9600445 53.5465514),
Mö Grill,,"['amenity:fast_food', 'cuisine:german']",['POI'],POINT(9.9932154 53.5526324),
Jim Block,,['amenity:restaurant'],['POI'],POINT(9.9941727 53.5517033),
Elbphilharmonie Kultur Café Starbucks,,['amenity:cafe'],['POI'],POINT(10.0009461 53.5513282),
Leon,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(10.0084883 53.5566977),
KytiVoo,,['amenity:pub'],['POI'],POINT(10.0125642 53.5581398),
Kumpir,2022-12-05 abweichend von der Internet-Adresse lautet die Beschilderung des Geschäftes nur 'Kumpir',"['amenity:fast_food', 'cuisine:Kumpir']",['POI'],POINT(9.965264 53.563264),
Bootshaus zur Außenmühle,,['amenity:restaurant'],['POI'],POINT(9.9813813 53.4482068),
Der Grieche,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.0507955 53.5551536),
McDonald's,,"['amenity:fast_food', 'branch:S Bahnhof Sternschanze', 'cuisine:burger']",['POI'],POINT(9.9656813 53.5637417),
Rio Grande,,"['amenity:restaurant', 'cuisine:steak_house']",['POI'],POINT(9.8305156 53.6499721),
Funk Eck,,['amenity:cafe'],['POI'],POINT(9.9882788 53.5740263),
Il Nonnino,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(10.0236822 53.5683952),
That's Amore,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9608172 53.5708391),
Vo Uu,,"['amenity:restaurant', 'cuisine:asian']",['POI'],POINT(9.9820548 53.5680789),
Iô,,"['amenity:restaurant', 'cuisine:asian']",['POI'],POINT(9.9889997 53.5896806),
Paolas,,['amenity:bar'],['POI'],POINT(9.9878885 53.590172),
Avsallar Döner,,['amenity:fast_food'],['POI'],POINT(9.9963933 53.5943107),
Peters Hähnchengrill,,['amenity:fast_food'],['POI'],POINT(10.0437989 53.5959214),
Reeperbande,,"['amenity:restaurant', 'cuisine:burger;escalope;german']",['POI'],POINT(9.9565241 53.5494865),
Doris' Diner,,"['amenity:restaurant', 'cuisine:american']",['POI'],POINT(9.9834408 53.5691191),
L'Espresso Bar,,['amenity:cafe'],['POI'],POINT(9.9837686 53.5694245),
Brasserie mit.tag,,['amenity:restaurant'],['POI'],POINT(9.9841968 53.5698814),
Casa Mia,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9843375 53.5701025),
Antonios Eis-Cafe,,"['amenity:cafe', 'cuisine:ice_cream']",['POI'],POINT(10.0175015 53.6402896),
Sahlings Gasthaus,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(9.9548577 53.4519584),
Namaste Hamburg,,['amenity:restaurant'],['POI'],POINT(9.907658 53.590633),
Zur Pulvermühle,,"['amenity:restaurant', 'cuisine:regional']",['POI'],POINT(10.035003 53.4171597),
Lokmam,,"['amenity:restaurant', 'cuisine:turkish']",['POI'],POINT(9.963972 53.562414),
EISCAFE29,,"['amenity:cafe', 'cuisine:ice_cream']",['POI'],POINT(9.9952357 53.5683518),
Smiley's Pizza Profis Langenhorn,,"['amenity:fast_food', 'cuisine:pizza;burger;sandwich;salad']",['POI'],POINT(10.0121032 53.646179),
Lava Grill Döner,,['amenity:restaurant'],['POI'],POINT(9.9875149 53.5930037),
Apple & Eve,,['amenity:restaurant'],['POI'],POINT(9.9831922 53.5655488),
Espresso house,,"['amenity:cafe', 'cuisine:coffee_shop']",['POI'],POINT(9.9953424 53.5709355),
Mama Trattoria,,['amenity:restaurant'],['POI'],POINT(9.9953543 53.5706951),
BLOCK HOUSE,,"['amenity:restaurant', 'branch:Pöseldorf', 'cuisine:steak_house']",['POI'],POINT(9.9949652 53.5718049),
Kouros,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.011158 53.5597584),
Café du passage,,['amenity:cafe'],['POI'],POINT(9.9960826 53.5999992),
Paulaner's Miraculum,,['amenity:pub'],['POI'],POINT(10.0088062 53.553643),
M&V Gaststätte,,['amenity:pub'],['POI'],POINT(10.009589 53.5559035),
Imbiss Freibad Neu Wulmstorf,,['amenity:fast_food'],['POI'],POINT(9.8073579 53.4595209),
BLOCK HOUSE,,"['amenity:restaurant', 'branch:Alstertal', 'cuisine:steak_house']",['POI'],POINT(10.0934197 53.6550388),
Köz Urfa,Restaurant 2,"['amenity:restaurant', 'cuisine:turkish']",['POI'],POINT(9.9362809 53.5526195),
Heferl,,['amenity:cafe'],['POI'],POINT(9.9820098 53.550284),
Easy Croque,,"['amenity:fast_food', 'cuisine:sandwich']",['POI'],POINT(10.057299 53.5641275),
Kaffeewelt,,"['amenity:cafe', 'cuisine:cake;local;sandwich;tea']",['POI'],POINT(10.0170236 53.5533568),
Kiez Klause,,['amenity:bar'],['POI'],POINT(9.9610226 53.5482002),
Chikago Bar,,['amenity:bar'],['POI'],POINT(9.9610223 53.5482818),
Der blaue Engel von St. Pauli,,['amenity:bar'],['POI'],POINT(9.9612509 53.5481137),
Food court,,['amenity:restaurant'],['POI'],POINT(10.0228225 53.548447),
Cosmos,,['amenity:restaurant'],['POI'],POINT(9.9309799 53.5514623),
Kypros,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(9.9306085 53.551714),
Haus des Döners,,"['amenity:fast_food', 'cuisine:turkish']",['POI'],POINT(9.9636318 53.5601993),
Domino's,,"['amenity:fast_food', 'cuisine:pizza']",['POI'],POINT(9.9440646 53.550912),
Haifischbar,,['amenity:pub'],['POI'],POINT(9.9459206 53.544474),
Zum Schellfischposten,,['amenity:pub'],['POI'],POINT(9.9461236 53.5445819),
Zur Gondel,,"['amenity:restaurant', 'cuisine:international']",['POI'],POINT(10.030565 53.5848732),
Pho Hanoi,,"['amenity:restaurant', 'cuisine:asian']",['POI'],POINT(10.0381421 53.5871635),
Raj Mahal,,"['amenity:fast_food', 'cuisine:indian']",['POI'],POINT(10.0506228 53.5473373),
Bich Ngoc,,['amenity:restaurant'],['POI'],POINT(10.0083509 53.5559169),
Cafe Westwind,,['amenity:cafe'],['POI'],POINT(10.0082293 53.555966),
Thai Food,,['amenity:restaurant'],['POI'],POINT(9.9830542 53.5478776),
Gaststätte Dreyer,,['amenity:pub'],['POI'],POINT(9.9821122 53.5480941),
Rialto,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.984733 53.5492719),
Erste Liebe Bar,,['amenity:bar'],['POI'],POINT(9.9848943 53.5492265),
Marinehof,,['amenity:restaurant'],['POI'],POINT(9.9850662 53.5491812),
Rindock's Harburg,,"['amenity:restaurant', 'cuisine:steak_house']",['POI'],POINT(9.9343254 53.4349373),
Ashoka,,"['amenity:restaurant', 'cuisine:indian']",['POI'],POINT(9.9653235 53.5531752),
Wiwa,,['amenity:restaurant'],['POI'],POINT(10.1743948 53.5194992),
Cafe Gnosa,,['amenity:cafe'],['POI'],POINT(10.0127916 53.5587826),
Cube Cafe.Bar,,['amenity:cafe'],['POI'],POINT(10.0127849 53.5583877),
Bar Sankt Georg,,['amenity:cafe'],['POI'],POINT(10.0115842 53.557846),
Café Leinpfad,Hier kann vom Wasser aus bestellt werden,['amenity:cafe'],['POI'],POINT(9.9941771 53.5930782),
Cocktrail Bar,,['amenity:bar'],['POI'],POINT(10.0275389 53.5694668),
Starbucks,,"['amenity:cafe', 'cuisine:coffee_shop']",['POI'],POINT(9.9878089 53.5487113),
PhiCoffee,,['amenity:cafe'],['POI'],POINT(9.9876341 53.5485259),
Opatija,,['amenity:restaurant'],['POI'],POINT(10.2184354 53.5490016),
Café Borchers,,['amenity:pub'],['POI'],POINT(9.986988 53.5943078),
Tunicis Restaurant Zwölf Apostel,,"['amenity:restaurant', 'cuisine:kebab']",['POI'],POINT(10.1460976 53.5693329),
Cafe Schmidt,,['amenity:cafe'],['POI'],POINT(9.8884758 53.559744),
Dolcetto,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9923572 53.5489464),
Burger King,,"['amenity:fast_food', 'cuisine:burger']",['POI'],POINT(10.0265596 53.5703159),
Schanzenbäckerei,,['amenity:cafe'],['POI'],POINT(9.9485084 53.5616086),
Gaziantep,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(10.0103267 53.5529071),
Sait,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(10.0109025 53.5527609),
Köz Istanbul,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(10.0106022 53.5530302),
Kebap Salonu Urfa,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(10.014368 53.554733),
Arcotel Rubin,,['amenity:bar'],['POI'],POINT(10.0158814 53.5554045),
Yemen Resturant,,"['amenity:restaurant', 'cuisine:arab']",['POI'],POINT(10.0164654 53.5557063),
Pho Duc,,"['amenity:restaurant', 'cuisine:vietnamese']",['POI'],POINT(10.0190274 53.5569135),
Bellini Bar,,['amenity:bar'],['POI'],POINT(10.012043 53.5575214),
Mega Döner,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(10.1627591 53.6502298),
Hoang-Bistro,,"['amenity:restaurant', 'cuisine:asian;sushi;vietnamese']",['POI'],POINT(9.9418995 53.5652808),
Zum Spritzenhaus,,['amenity:pub'],['POI'],POINT(10.1355929 53.6151268),
Kavikos,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.135819 53.6140169),
Ahoi,,"['amenity:restaurant', 'cuisine:fish_and_chips;burger']",['POI'],POINT(10.0020998 53.5519341),
Café Porto,,['amenity:cafe'],['POI'],POINT(9.9813908 53.5676622),
The Greek,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(9.9761012 53.5446559),
del Vino,,['amenity:bar'],['POI'],POINT(10.0935559 53.6552975),
Snackmacherei Hamburg,,"['amenity:cafe', 'cuisine:coffee_shop;bakery;soups;salads']",['POI'],POINT(10.0245061 53.5461297),
Sultans,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(10.0246165 53.5459924),
Rödings Döner,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(9.9870417 53.5478886),
Piccoli Pasti,Italian,['amenity:fast_food'],['POI'],POINT(9.9880184 53.548402),
Five Guys,,"['amenity:fast_food', 'cuisine:burger']",['POI'],POINT(9.968921 53.550351),
Frau Miller,,['amenity:restaurant'],['POI'],POINT(9.7937074 53.663416),
Remise,,"['amenity:restaurant', 'cuisine:steak_house']",['POI'],POINT(10.2100023 53.5401073),
HHLA Kantine,,['amenity:restaurant'],['POI'],POINT(9.9987752 53.545244),
Halle 13,,['amenity:restaurant'],['POI'],POINT(10.0349437 53.5903187),
The Cube,,"['amenity:restaurant', 'cuisine:german']",['POI'],POINT(10.0015752 53.5558605),
Farinellii,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9984715 53.6829338),
Moni´s Treff,,['amenity:pub'],['POI'],POINT(10.1403941 53.6267002),
Köz Adana,,"['amenity:restaurant', 'cuisine:turkish']",['POI'],POINT(10.1188999 53.6064199),
Qrito,,"['amenity:fast_food', 'cuisine:californian']",['POI'],POINT(9.980541 53.5672078),
Curry Grindel,,"['amenity:fast_food', 'cuisine:imbiss']",['POI'],POINT(9.9804361 53.566961),
Blaue Blume,,"['amenity:restaurant', 'cuisine:german']",['POI'],POINT(9.9386408 53.5604383),
Salut,,"['amenity:restaurant', 'bar:yes', 'cuisine:burger;french;american']",['POI'],POINT(10.0089599 53.5844659),
Café Miller,,"['amenity:pub', 'cuisine:breakfast;cake;coffee_shop']",['POI'],POINT(9.9651965 53.5520462),
Kardelen,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(9.9823804 53.5508627),
La Locanda,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9820722 53.5510423),
Neustädter Grill,,"['amenity:fast_food', 'cuisine:german']",['POI'],POINT(9.9825172 53.5513692),
Blankeneser Imbiss,,['amenity:fast_food'],['POI'],POINT(9.8141811 53.5640455),
Call a Pizza,,"['amenity:fast_food', 'branch:Hamburg Steilshoop', 'cuisine:pizza']",['POI'],POINT(10.0510056 53.6030599),
Downtown Bluesclub,,['amenity:bar'],['POI'],POINT(10.0153583 53.5939934),
Ciao Bella,,"['amenity:restaurant', 'cuisine:italian;pizza;pasta']",['POI'],POINT(9.9507977 53.6182233),
Han Yang,,"['amenity:restaurant', 'cuisine:chinese']",['POI'],POINT(9.9535976 53.6220267),
El Ray,,['amenity:bar'],['POI'],POINT(10.0164008 53.5942724),
Dulf's Burger,,"['amenity:restaurant', 'cuisine:burger;american']",['POI'],POINT(9.9571226 53.5668488),
burgerme,,"['amenity:fast_food', 'cuisine:burger']",['POI'],POINT(9.9518018 53.5675665),
Tibarg Kebap Haus,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(9.9525078 53.6197068),
Zum Bergstedter,,['amenity:restaurant'],['POI'],POINT(10.1339805 53.6712922),
Max und Consorten,,['amenity:pub'],['POI'],POINT(10.008123 53.5560177),
Eat The Film,,['amenity:restaurant'],['POI'],POINT(9.9675308 53.566533),
Kleines Hofcafe,,"['amenity:cafe', 'cuisine:breakfast;cake;coffee_shop']",['POI'],POINT(9.9556592 53.6008427),
Pilio,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(9.9517212 53.6215337),
Schweinske,,"['amenity:restaurant', 'cuisine:burger;escalope;german']",['POI'],POINT(9.9527898 53.6207639),
Il Porcino,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9512428 53.6228374),
Ciao Bella,,"['amenity:restaurant', 'cuisine:pizza;italian']",['POI'],POINT(9.9941146 53.5935219),
La Terrazza,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9558755 53.6321692),
Naoussa,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(9.9531389 53.6346631),
Caipi Colada,,['amenity:bar'],['POI'],POINT(10.0161224 53.5727173),
Subway,,"['amenity:fast_food', 'cuisine:sandwich']",['POI'],POINT(10.0260766 53.5700043),
Feierabend,,['amenity:pub'],['POI'],POINT(10.0709319 53.574561),
Casino,,['amenity:restaurant'],['POI'],POINT(10.1052844 53.5699887),
Ristorante Italiano,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9804371 53.5829298),
iL Cantuccio,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9847997 53.5870116),
Stüffel,,"['amenity:restaurant', 'cuisine:regional;german']",['POI'],POINT(9.9887114 53.5852401),
The Irish Rover,,['amenity:pub'],['POI'],POINT(9.9809458 53.5507084),
SportsBar,,['amenity:pub'],['POI'],POINT(10.1581073 53.4893633),
S.A.X,,['amenity:restaurant'],['POI'],POINT(10.1589408 53.4895691),
Il Gelato,,['amenity:cafe'],['POI'],POINT(10.0022666 53.5915314),
Dorotheen-Eck,,['amenity:pub'],['POI'],POINT(10.0023746 53.5922398),
Hanami,,"['amenity:restaurant', 'cuisine:vietnamese']",['POI'],POINT(10.0029749 53.5921484),
Daniel Wischer,,"['amenity:restaurant', 'cuisine:fish']",['POI'],POINT(10.0025738 53.5499271),
Kaffeegarten Schuldt,,['amenity:cafe'],['POI'],POINT(9.8013467 53.5588512),
Rickmer Rickmers,,['amenity:restaurant'],['POI'],POINT(9.9727558 53.5446352),
Belmondo,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9792365 53.5661686),
Croque Hütte,,['amenity:fast_food'],['POI'],POINT(9.9802217 53.5663196),
Quan 19,,['amenity:restaurant'],['POI'],POINT(9.9803061 53.5668351),
Schifferbörse,,['amenity:restaurant'],['POI'],POINT(10.0087824 53.5537592),
Vistro - Café - Pizzeria - Bar,,"['amenity:restaurant', 'cuisine:italian;pizza']",['POI'],POINT(10.0759188 53.6152153),
Zum Bräustüberl am Dorfplatz,,"['amenity:restaurant', 'cuisine:austrian']",['POI'],POINT(10.0790298 53.613333),
Espresso House,,"['amenity:cafe', 'cuisine:coffee_shop']",['POI'],POINT(9.9841244 53.5838461),
DESY Bistro,,['amenity:cafe'],['POI'],POINT(9.876299 53.5752101),
Le Jus Deli,,['amenity:restaurant'],['POI'],POINT(9.983661 53.5840288),
Vapiano,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(10.0026926 53.5531444),
Osteria Tarantino,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(10.1112833 53.5824304),
La Paninoteca,,['amenity:cafe'],['POI'],POINT(9.9967777 53.552534),
Due Baristi,,"['amenity:cafe', 'cuisine:coffee_shop;mediterranean;european;italian']",['POI'],POINT(9.9414659 53.5782294),
Goldherz,,"['amenity:restaurant', 'cuisine:breakfast']",['POI'],POINT(9.9951723 53.5685951),
Gurke,,['amenity:pub'],['POI'],POINT(9.9951333 53.5687961),
Die Taverne,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.0398434 53.5669365),
Kaffeeliebe,,"['amenity:cafe', 'cuisine:coffee_shop']",['POI'],POINT(9.9838288 53.5147302),
Café Pause,,['amenity:cafe'],['POI'],POINT(9.9826325 53.5156964),
Schweinske,,"['amenity:restaurant', 'branch:Ottensen', 'cuisine:burger;escalope;german']",['POI'],POINT(9.93313 53.5520034),
Ess-Bahn Döner-Grill,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(9.8930812 53.6035778),
Yak,,"['amenity:fast_food', 'cuisine:asian']",['POI'],POINT(9.9019514 53.6066439),
Hellas Grill Eilbek,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.0457975 53.5655042),
Elbblick,,['amenity:restaurant'],['POI'],POINT(9.8219353 53.544616),
Restaurant Dubrovnik,,"['amenity:restaurant', 'cuisine:balkan']",['POI'],POINT(9.9371847 53.4496881),
Furkaan Imbiss,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(10.0133714 53.4929487),
Tibarg Treff,,['amenity:pub'],['POI'],POINT(9.9544067 53.6233851),
Haj Ali Kebab,,"['amenity:fast_food', 'cuisine:thai']",['POI'],POINT(10.0445026 53.5921335),
Brook,,['amenity:restaurant'],['POI'],POINT(9.9936697 53.545351),
Bella Italia,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9967884 53.5464497),
Brand ucello,,"['amenity:restaurant', 'cuisine:asian']",['POI'],POINT(9.9966151 53.5471859),
Schweinske Eimsbüttel,Wichtige Fussbpiele werden auf der Leinwand übertragen.,"['amenity:restaurant', 'bar:yes', 'cuisine:burger;escalope;german']",['POI'],POINT(9.9342041 53.5829966),
Louisiana,,['amenity:pub'],['POI'],POINT(10.0277344 53.5709554),
Cafe Strauss,,['amenity:cafe'],['POI'],POINT(9.9538908 53.5775214),
Schweinske Lurup,,"['amenity:restaurant', 'branch:Lurup', 'cuisine:burger;escalope;german']",['POI'],POINT(9.871403 53.5927674),
Redox House,,"['amenity:restaurant', 'cuisine:steak_house']",['POI'],POINT(9.8667251 53.5968232),
Eiscafé Jacobs,,"['amenity:cafe', 'cuisine:ice_cream']",['POI'],POINT(10.0213706 53.6609945),
Zur alten Flöte,,"['amenity:restaurant', 'cuisine:portuguese;tapas']",['POI'],POINT(10.0083274 53.5563314),
Taverna Olympiade,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(9.9351048 53.460011),
Novo,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(10.2173189 53.4858528),
Kochlounge Pinneberg,,"['amenity:restaurant', 'cuisine:international']",['POI'],POINT(9.8111741 53.6442003),
Döner Grill,,['amenity:fast_food'],['POI'],POINT(9.8121387 53.6441252),
Pommes Spezial,,"['amenity:fast_food', 'cuisine:german']",['POI'],POINT(9.9669179 53.5453067),
Arnoldi,,"['amenity:fast_food', 'cuisine:sandwich']",['POI'],POINT(9.8400272 53.607923),
D.E.S. Bergedorf,,['amenity:restaurant'],['POI'],POINT(9.9146286 53.5436528),
Wein- und Friesenstube,,"['amenity:restaurant', 'cuisine:regional']",['POI'],POINT(10.0829642 53.4757261),
Köz Bingöl,,"['amenity:restaurant', 'cuisine:kebab;turkish']",['POI'],POINT(10.0004218 53.6782421),
Grillhaus Neugraben,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(9.853932 53.4699096),
Fuhle Grill,,"['amenity:fast_food', 'cuisine:kebab;turkish']",['POI'],POINT(10.0459811 53.5889067),
Sul,,['amenity:cafe'],['POI'],POINT(9.9657269 53.5612148),
Wuchercaphé,,['amenity:cafe'],['POI'],POINT(9.9850868 53.5671128),
Peter Pane,,"['amenity:restaurant', 'cuisine:burger']",['POI'],POINT(9.9692932 53.5674586),
Palü,,"['amenity:restaurant', 'cuisine:swiss;mediterranean']",['POI'],POINT(9.9880473 53.5684545),
Windschirm,,['amenity:bar'],['POI'],POINT(9.9860083 53.5715458),
Der Etrusker,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9836429 53.5692918),
Ristorante & Pizzeria Al Lago,,"['amenity:restaurant', 'cuisine:pizza']",['POI'],POINT(10.1310044 53.4451753),
Ammos,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.0483885 53.5619012),
Bella Vita,,['amenity:restaurant'],['POI'],POINT(9.9581942 53.6096957),
Alexandros,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(9.942502 53.629644),
Schweizer Haus,,['amenity:pub'],['POI'],POINT(9.94615 53.625761),
Cafe ARTig,,"['amenity:cafe', 'cuisine:coffee_shop']",['POI'],POINT(9.9451025 53.6271345),
Victor's Bratkartoffel Restaurant,,['amenity:pub'],['POI'],POINT(9.9443318 53.636311),
Waldcafé Corell,,"['amenity:restaurant', 'cuisine:german']",['POI'],POINT(9.9323447 53.6157703),
CoffeeBaer,,['amenity:cafe'],['POI'],POINT(9.8979756 53.4219986),
Südhang,"Restaurant, Bar, Vinothek","['amenity:restaurant', 'bar:yes']",['POI'],POINT(9.9645712 53.5629165),
Sutsche,,['amenity:cafe'],['POI'],POINT(9.9129429 53.5444256),
Tiefenthal,,['amenity:restaurant'],['POI'],POINT(9.9855599 53.5836642),
Positano Osteria,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9931645 53.5839529),
kaalia,,"['amenity:restaurant', 'cuisine:indian;french']",['POI'],POINT(9.9800811 53.5662499),
Döner Queen,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(10.0265678 53.5853968),
Balkan Bar,,['amenity:pub'],['POI'],POINT(10.0422771 53.6043637),
Burger Boss,,['amenity:restaurant'],['POI'],POINT(10.0459661 53.5889538),
Lezzet,,"['amenity:restaurant', 'cuisine:turkish']",['POI'],POINT(10.0437839 53.5942828),
Teigfabrik,,"['amenity:restaurant', 'cuisine:pizza']",['POI'],POINT(10.0233742 53.584724),
Cao,,"['amenity:restaurant', 'cuisine:asian']",['POI'],POINT(10.0094883 53.60783),
Sato Grill Imbiss,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(10.0119095 53.6066541),
Marschländer Elblounge,,"['amenity:restaurant', 'cuisine:regional']",['POI'],POINT(10.0629447 53.4783285),
Cafe am Eck,,['amenity:cafe'],['POI'],POINT(9.9802776 53.579873),
BLOCK HOUSE,,"['amenity:restaurant', 'cuisine:steak_house']",['POI'],POINT(10.0078871 53.5828466),
Monty's,,['amenity:pub'],['POI'],POINT(10.0122982 53.5831808),
Thessaloniki,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.048457 53.5742558),
Cafe Prüsse,,['amenity:cafe'],['POI'],POINT(10.0079077 53.5594273),
Robby's Pizza Drive,,"['amenity:fast_food', 'cuisine:pizza']",['POI'],POINT(9.8423376 53.5728874),
Olympia Grill,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.0590091 53.5629329),
Schleßelmann,,"['amenity:restaurant', 'cuisine:burger;regional;german']",['POI'],POINT(9.8297705 53.6491374),
Hazar Grill,,"['amenity:fast_food', 'cuisine:kebab;grill']",['POI'],POINT(10.0464765 53.5578974),
Croque Factory,,['amenity:fast_food'],['POI'],POINT(10.0312305 53.5798531),
Fährhaus Tatenberg,,"['amenity:restaurant', 'cuisine:regional;german']",['POI'],POINT(10.0836346 53.4951806),
Hanoi deli,,"['amenity:restaurant', 'cuisine:vietnamese']",['POI'],POINT(9.9900916 53.5569329),
Aalreuse,,['amenity:pub'],['POI'],POINT(9.8142227 53.5779738),
Muckefuck,,['amenity:fast_food'],['POI'],POINT(9.8282805 53.6501682),
Der Grill Shop,,['amenity:cafe'],['POI'],POINT(10.0767456 53.5293917),
Andronaco,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(10.0830901 53.5200175),
Billtrans,,['amenity:cafe'],['POI'],POINT(10.0873342 53.5181286),
Kuhstall,,['amenity:pub'],['POI'],POINT(9.966405 53.5500889),
Minigolf im Stadtpark,,['amenity:fast_food'],['POI'],POINT(10.0203352 53.5930926),
Cast Iron Grill,,['amenity:restaurant'],['POI'],POINT(9.986851 53.5546437),
Michelangelo,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9765246 53.5528407),
Gibbon,,['amenity:cafe'],['POI'],POINT(9.9779123 53.5485855),
Omnu,,"['amenity:restaurant', 'cuisine:vietnamese']",['POI'],POINT(9.9166077 53.63585),
Shovel Road,,['amenity:pub'],['POI'],POINT(9.9169923 53.5609514),
Chalon,,"['amenity:restaurant', 'cuisine:chinese']",['POI'],POINT(9.9553238 53.6313431),
7day's Restaurant,,"['amenity:restaurant', 'cuisine:german']",['POI'],POINT(9.9589854 53.632184),
Kleinhuis,,"['amenity:restaurant', 'cuisine:german']",['POI'],POINT(9.9912193 53.5572234),
As Urfa Harburg,,"['amenity:restaurant', 'cuisine:turkish']",['POI'],POINT(9.9858324 53.4566148),
Döner Queen,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(9.9797608 53.4608891),
